year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2022-01,Thailand,2432534,22157,,,68688129,635181,,
2022-02,Thailand,2869616,22891,,,72353588,607140,,
2022-03,Thailand,3600787,25045,,,99300021,716193,,
2022-04,Thailand,7874723,52684,,,117904379,775686,,
2022-05,Thailand,8836244,59590,,,134214608,885558,,
2022-06,Thailand,4520220,30634,,,133586111,885703,,
2022-07,Thailand,4590176,31385,,,140120837,934217,,
2022-08,Thailand,4650919,32303,,,142135623,961903,,
2022-09,Thailand,4681309,32764,,,138923477,952115,,
2022-10,Thailand,4692448,32955,,,144037963,992125,,
2022-11,Thailand,4707244,33180,,,139740494,965886,,
2022-12,Thailand,4721808,33594,,,144896930,1009363,,
2023-01,Thailand,4721808,33594,,,4679457,32749,,
2022-01,Timor-Leste,19908,122,,,-69030869,-654025,,
2022-02,Timor-Leste,22668,128,,,-72687961,-625886,,
2022-03,Timor-Leste,22830,130,,,-99639204,-736968,,
2022-04,Timor-Leste,45692,260,,,-118234202,-795840,,
2022-05,Timor-Leste,45794,262,,,-134586167,-907180,,
2022-06,Timor-Leste,22957,133,,,-133958719,-906934,,
2022-07,Timor-Leste,22999,133,,,-140548226,-956165,,
2022-08,Timor-Leste,23163,138,,,-142605626,-983791,,
2022-09,Timor-Leste,23253,138,,,-139401371,-973305,,
2022-10,Timor-Leste,23300,138,,,-144544846,-1014042,,
2022-11,Timor-Leste,23338,138,,,-140248248,-987096,,
2022-12,Timor-Leste,23386,138,,,-145456749,-1031280,,
2023-01,Timor-Leste,23386,138,,,-4698422,-33456,,
2022-01,Togo,36491,268,,,450267,4135,,
2022-02,Togo,36798,272,,,424635,4099,,
2022-03,Togo,36930,272,,,436459,4425,,
2022-04,Togo,73914,544,,,423419,4274,,
2022-05,Togo,74130,546,,,438282,4415,,
2022-06,Togo,37382,275,,,428454,4225,,
2022-07,Togo,38064,279,,,457557,4427,,
2022-08,Togo,38465,282,,,471130,4531,,
2022-09,Togo,39034,285,,,464962,4373,,
2022-10,Togo,39298,290,,,494100,4631,,
2022-11,Togo,39328,290,,,479985,4560,,
2022-12,Togo,39343,290,,,494897,4712,,
2023-01,Togo,39343,290,,,15957,152,,
2022-01,Tonga,1,0,,,-1046157,-7795,,
2022-02,Tonga,355,1,,,-1022599,-7563,,
2022-03,Tonga,6423,6,,,-1063067,-8390,,
2022-04,Tonga,17320,22,,,-851665,-7874,,
2022-05,Tonga,23000,22,,,-804154,-8121,,
2022-06,Tonga,12301,12,,,-757594,-7842,,
2022-07,Tonga,12554,12,,,-784950,-8178,,
2022-08,Tonga,15235,12,,,-762438,-8342,,
2022-09,Tonga,16182,12,,,-679210,-8153,,
2022-10,Tonga,16182,12,,,-714142,-8537,,
2022-11,Tonga,16182,12,,,-694067,-8340,,
2022-12,Tonga,16211,12,,,-717573,-8618,,
2023-01,Tonga,16211,12,,,-23132,-278,,
2022-01,Trinidad and Tobago,111190,3395,,,3035145,95042,,
2022-02,Trinidad and Tobago,127404,3622,,,3353202,98566,,
2022-03,Trinidad and Tobago,137757,3746,,,4050757,114368,,
2022-04,Trinidad and Tobago,281562,7574,,,3997626,113420,,
2022-05,Trinidad and Tobago,319438,7798,,,4458175,119714,,
2022-06,Trinidad and Tobago,166979,4009,,,4584434,118632,,
2022-07,Trinidad and Tobago,171334,4051,,,4853620,124625,,
2022-08,Trinidad and Tobago,178964,4139,,,5008337,126330,,
2022-09,Trinidad and Tobago,183181,4207,,,4961716,124986,,
2022-10,Trinidad and Tobago,184713,4249,,,5205200,130788,,
2022-11,Trinidad and Tobago,185377,4267,,,5065568,127443,,
2022-12,Trinidad and Tobago,186033,4283,,,5254346,132074,,
2023-01,Trinidad and Tobago,186033,4283,,,169822,4271,,
2022-01,Tunisia,901107,26229,,,20781867,679576,,
2022-02,Tunisia,997754,27773,,,23614047,659676,,
2022-03,Tunisia,1035884,28323,,,27561408,754870,,
2022-04,Tunisia,2077336,57018,,,26894268,740364,,
2022-05,Tunisia,2085870,57272,,,27481709,766344,,
2022-06,Tunisia,1052180,28691,,,26398268,740667,,
2022-07,Tunisia,1128693,29041,,,28524629,769197,,
2022-08,Tunisia,1143788,29234,,,29866027,777332,,
2022-09,Tunisia,1145686,29249,,,28903403,751894,,
2022-10,Tunisia,1146152,29257,,,29817435,775733,,
2022-11,Tunisia,1147072,29268,,,28851791,750114,,
2022-12,Tunisia,1147571,29284,,,29809824,775038,,
2023-01,Tunisia,1147571,29284,,,961538,25001,,
2022-01,Turkey,11526621,87234,,,289568224,1767803,,
2022-02,Turkey,14025181,94232,,,334646664,1782537,,
2022-03,Turkey,14846224,97977,,,419622939,2123956,,
2022-04,Turkey,29950533,196955,,,417993790,2100175,,
2022-05,Turkey,30133568,197886,,,434371046,2179041,,
2022-06,Turkey,15123331,99032,,,421157108,2109960,,
2022-07,Turkey,15889495,99341,,,441932615,2178401,,
2022-08,Turkey,16671848,100400,,,473306371,2195172,,
2022-09,Turkey,16873793,101139,,,470385411,2151331,,
2022-10,Turkey,16919638,101203,,,488548780,2229800,,
2022-11,Turkey,947499728,5667368,,,1040991846,6069775,,
2022-01,Tuvalu,0,0,0.0,0.0,-313385266,-2542421,,
2022-02,Tuvalu,0,0,0.0,0.0,-361617825,-2540782,,
2022-03,Tuvalu,0,0,0.0,0.0,-451314804,-2993236,,
2022-04,Tuvalu,0,0,0.0,0.0,-449142888,-2954259,,
2022-05,Tuvalu,3,0,0.0,0.0,-466654629,-3065441,,
2022-06,Tuvalu,3,0,0.0,0.0,-452498688,-2969619,,
2022-07,Tuvalu,8,0,0.0,0.0,-475695514,-3072595,,
2022-08,Tuvalu,20,0,0.0,0.0,-508604769,-3099206,,
2022-09,Tuvalu,20,0,0.0,0.0,-504732365,-3028571,,
2022-10,Tuvalu,23,0,,,-524072416,-3136693,,
2022-11,Tuvalu,2828,0,,,-1075354171,-6947692,,
2022-12,Tuvalu,2805,0,,,-35479089,-907484,,
2023-01,Tuvalu,2805,0,,,-1144766,-29284,,
2020-08,US,55480,1095,,,-55480,-1095,,
2020-12,US,0,0,,,-4745,-365,,
2021-01,US,1305894,0,,,1305894,0,,
2021-07,US,0,0,,,0,0,,
2021-10,US,158410,0,,,158410,0,,
2021-12,US,38219,351,,,-4507704,-1778,,
2022-01,US,74708325,886307,,,1971834383,25628384,,
2022-02,US,79084722,948189,,,2177049449,25815004,,
2022-03,US,81311996,995217,,,2471123250,30032748,,
2022-04,US,161947346,1987067,,,2421792325,29699553,,
2022-05,US,167587933,2011265,,,2566054435,31060456,,
2022-06,US,87500019,1017627,,,2578239966,30370448,,
2022-07,US,91324234,1030072,,,2771488618,31727702,,
2022-08,US,97012805,1045235,,,2885766239,32174637,,
2022-09,US,96327528,1059184,,,2861005318,31566522,,
2022-10,US,100820863,1106147,,,3004380958,33012452,,
2022-11,US,98699799,1079903,,,2943260133,32263583,,
2022-12,US,100756710,1092735,,,3092728070,33680301,,
2023-01,US,100764662,1092761,,,100761857,1092761,,
2022-01,Uganda,161693,3527,,,-1967195522,-25526474,,
2022-02,Uganda,163250,3588,,,-2172494292,-25715017,,
2022-03,Uganda,163892,3596,,,-2466051722,-29921359,,
2022-04,Uganda,328036,7192,,,-2416871846,-29591657,,
2022-05,Uganda,328662,7200,,,-2560964595,-30948900,,
2022-06,Uganda,167646,3621,,,-2573252974,-30262164,,
2022-07,Uganda,169230,3628,,,-2766263416,-31615315,,
2022-08,Uganda,169396,3628,,,-2880515731,-32062169,,
2022-09,Uganda,169396,3630,,,-2855924038,-31457662,,
2022-10,Uganda,169396,3630,,,-2999130323,-32899922,,
2022-11,Uganda,169733,3630,,,-2938213409,-32154683,,
2022-12,Uganda,169985,3630,,,-3087550600,-33567771,,
2023-01,Uganda,169985,3630,,,-100594677,-1089131,,
2022-01,Ukraine,4232143,106793,0.0,0.0,114369831,3036759,,
2022-02,Ukraine,5062889,112835,0.0,0.0,127526754,2975909,,
2022-03,Ukraine,681366850,15197220,0.0,0.0,679360958,15137172,,
2022-04,Ukraine,356927,5351,0.0,0.0,432377,-27154,,
2022-05,Ukraine,401486,6025,0.0,0.0,1040610,-19560,,
2022-06,Ukraine,208395,3151,0.0,0.0,1193956,-14997,,
2022-07,Ukraine,5294486,116463,0.0,0.0,93001633,2032256,,
2022-08,Ukraine,5328726,116588,,,159307266,3499657,,
2022-09,Ukraine,5477614,117035,,,156445447,3393427,,
2022-10,Ukraine,5601042,117881,,,166152358,3525842,,
2022-11,Ukraine,5642600,118404,,,163713022,3436779,,
2022-12,Ukraine,5662674,118688,,,170045006,3563534,,
2023-01,Ukraine,5662732,118689,,,5492747,115059,,
2022-01,United Arab Emirates,843030,2240,,,-94928493,-3073164,,
2022-02,United Arab Emirates,879368,2301,,,-107827902,-3012055,,
2022-03,United Arab Emirates,890987,2302,,,-656969366,-15177206,,
2022-04,United Arab Emirates,1788709,4604,,,21492837,-11682,,
2022-05,United Arab Emirates,1811682,4604,,,21853660,-20629,,
2022-06,United Arab Emirates,944022,2315,,,21499812,-24069,,
2022-07,United Arab Emirates,990400,2334,,,-68167015,-2072548,,
2022-08,United Arab Emirates,1014899,2341,,,-133412271,-3539620,,
2022-09,United Arab Emirates,1027031,2345,,,-130885748,-3432021,,
2022-10,United Arab Emirates,1037347,2348,,,-139392900,-3565625,,
2022-11,United Arab Emirates,1044189,2348,,,-137562913,-3475239,,
2022-12,United Arab Emirates,1046850,2348,,,-142890273,-3603276,,
2023-01,United Arab Emirates,1047008,2348,,,-4615724,-116341,,
2022-01,United Kingdom,16582687,184425,0.0,0.0,430453892,5371317,,
2022-02,United Kingdom,18938546,188470,0.0,0.0,489850852,5164369,,
2022-03,United Kingdom,21234719,192833,0.0,0.0,593014436,5833972,,
2022-04,United Kingdom,43728254,391048,0.0,0.0,628685699,5803613,,
2022-05,United Kingdom,44924258,399983,0.0,0.0,665357748,6110022,,
2022-06,United Kingdom,22895669,201714,0.0,0.0,651548736,5958219,,
2022-07,United Kingdom,23515892,205385,0.0,0.0,690175302,6236522,,
2022-08,United Kingdom,23708844,207757,0.0,0.0,701575800,6336806,,
2022-09,United Kingdom,23893351,209205,0.0,0.0,683076789,6184234,,
2022-10,United Kingdom,24122909,212267,,,712250527,6459732,,
2022-11,United Kingdom,24224763,214134,,,694251714,6329082,,
2022-12,United Kingdom,24378619,216903,,,721057790,6601410,,
2023-01,United Kingdom,24363522,217054,,,23316514,214706,,
2022-01,Uruguay,661441,6459,,,-439027966,-5249377,,
2022-02,Uruguay,840511,6977,,,-492489507,-5038898,,
2022-03,Uruguay,887028,7156,,,-593594639,-5685355,,
2022-04,Uruguay,1789614,14374,,,-628712975,-5657086,,
2022-05,Uruguay,1832776,14454,,,-665252868,-5957713,,
2022-06,Uruguay,957629,7331,,,-650995719,-5808992,,
2022-07,Uruguay,969803,7403,,,-690327048,-6080148,,
2022-08,Uruguay,979160,7445,,,-702511197,-6179091,,
2022-09,Uruguay,985422,7485,,,-684243592,-6030605,,
2022-10,Uruguay,989629,7515,,,-713640957,-6299883,,
2022-11,Uruguay,993875,7537,,,-695734384,-6173727,,
2022-12,Uruguay,1011988,7562,,,-722472574,-6440216,,
2023-01,Uruguay,1011988,7562,,,-23351534,-209492,,
2022-01,Uzbekistan,221919,1561,,,-9331736,-142293,,
2022-02,Uzbekistan,236299,1633,,,-15118318,-144465,,
2022-03,Uzbekistan,237710,1637,,,-19529087,-169228,,
2022-04,Uzbekistan,476243,3274,,,-19672719,-166477,,
2022-05,Uzbekistan,477928,3274,,,-20685990,-172929,,
2022-06,Uzbekistan,240667,1637,,,-21047670,-169335,,
2022-07,Uzbekistan,243051,1637,,,-22406363,-177722,,
2022-08,Uzbekistan,243784,1637,,,-22661699,-179473,,
2022-09,Uzbekistan,244199,1637,,,-22155045,-174785,,
2022-10,Uzbekistan,244572,1637,,,-23044326,-181849,,
2022-11,Uzbekistan,246379,1637,,,-22398831,-176685,,
2022-12,Uzbekistan,249217,1637,,,-23308150,-183235,,
2023-01,Uzbekistan,249217,1637,,,-762771,-5925,,
2022-01,Vanuatu,7,1,,,-6212182,-45469,,
2022-02,Vanuatu,18,1,,,-6496764,-44819,,
2022-03,Vanuatu,3128,2,,,-7329600,-50712,,
2022-04,Vanuatu,11079,13,,,-6974376,-48908,,
2022-05,Vanuatu,17614,28,,,-7145648,-50317,,
2022-06,Vanuatu,11266,14,,,-6871474,-48690,,
2022-07,Vanuatu,11730,14,,,-7141745,-50313,,
2022-08,Vanuatu,11793,14,,,-7184416,-50313,,
2022-09,Vanuatu,11950,14,,,-6962336,-48690,,
2022-10,Vanuatu,11981,14,,,-7204784,-50313,,
2022-11,Vanuatu,11981,14,,,-6996396,-48690,,
2022-12,Vanuatu,12013,14,,,-7324494,-50313,,
2023-01,Vanuatu,12013,14,,,-237204,-1623,,
2022-01,Venezuela,484021,5440,,,13743536,161352,,
2022-02,Venezuela,514315,5631,,,14090509,155226,,
2022-03,Venezuela,520373,5682,,,16043422,175438,,
2022-04,Venezuela,1043164,11393,,,15477940,170719,,
2022-05,Venezuela,1046822,11434,,,15955906,176674,,
2022-06,Venezuela,526022,5732,,,15423602,171311,,
2022-07,Venezuela,535277,5762,,,16068029,177696,,
2022-08,Venezuela,542281,5796,,,16370788,178698,,
2022-09,Venezuela,544687,5814,,,15956093,173813,,
2022-10,Venezuela,545878,5820,,,16532054,179945,,
2022-11,Venezuela,547396,5828,,,16036692,174311,,
2022-12,Venezuela,550388,5831,,,16642355,180284,,
2023-01,Venezuela,550522,5832,,,538509,5818,,
2022-01,Vietnam,2263053,37668,,,46513679,900355,,
2022-02,Vietnam,3321005,40144,,,59058849,935718,,
2022-03,Vietnam,9472254,42454,,,186757537,1110233,,
2022-04,Vietnam,20570551,85736,,,292601322,1114752,,
2022-05,Vietnam,21425466,86156,,,315221050,1157891,,
2022-06,Vietnam,10745631,43087,,,306266613,1120744,,
2022-07,Vietnam,10778154,43093,,,317129576,1157665,,
2022-08,Vietnam,11408952,43117,,,333193447,1156996,,
2022-09,Vietnam,11477886,43148,,,327113439,1119781,,
2022-10,Vietnam,11502474,43165,,,339328393,1157456,,
2022-11,Vietnam,11515423,43172,,,328883576,1120285,,
2022-12,Vietnam,11525144,43186,,,340151791,1157857,,
2023-01,Vietnam,11525231,43186,,,10974709,37354,,
2022-01,West Bank and Gaza,504992,5076,,,-45869224,-911540,,
2022-02,West Bank and Gaza,640214,5458,,,-56325839,-943328,,
2022-03,West Bank and Gaza,655750,5655,,,-182581877,-1111933,,
2022-04,West Bank and Gaza,1313234,11312,,,-288554597,-1115994,,
2022-05,West Bank and Gaza,1315146,11320,,,-311057675,-1159591,,
2022-06,West Bank and Gaza,659853,5660,,,-302258391,-1122675,,
2022-07,West Bank and Gaza,682096,5678,,,-312858624,-1160186,,
2022-08,West Bank and Gaza,701739,5700,,,-328364919,-1159718,,
2022-09,West Bank and Gaza,702768,5707,,,-322348096,-1122831,,
2022-10,West Bank and Gaza,703014,5708,,,-334443427,-1160911,,
2022-11,West Bank and Gaza,703036,5708,,,-324188618,-1123776,,
2022-12,West Bank and Gaza,703228,5708,,,-335368112,-1161627,,
2023-01,West Bank and Gaza,703228,5708,,,-10822003,-37478,,
2022-01,Winter Olympics 2022,211,0,0.0,0.0,-14387194,-150197,,
2022-02,Winter Olympics 2022,518,0,0.0,0.0,-16810896,-147644,,
2022-03,Winter Olympics 2022,535,0,,,-20226792,-173770,,
2022-04,Winter Olympics 2022,1070,0,,,-19679937,-169679,,
2022-05,Winter Olympics 2022,1070,0,,,-20360072,-175404,,
2022-06,Winter Olympics 2022,535,0,,,-19730497,-169800,,
2022-07,Winter Olympics 2022,535,0,,,-20682570,-175609,,
2022-08,Winter Olympics 2022,535,0,,,-21547066,-176410,,
2022-09,Winter Olympics 2022,535,0,,,-21062781,-171183,,
2022-10,Winter Olympics 2022,535,0,,,-21771629,-176924,,
2022-11,Winter Olympics 2022,535,0,,,-21075030,-171240,,
2022-12,Winter Olympics 2022,535,0,,,-21781179,-176948,,
2023-01,Winter Olympics 2022,535,0,,,-702693,-5708,,
2022-01,Yemen,10942,2011,,,311115,59757,,
2022-02,Yemen,11769,2134,,,310177,58446,,
2022-03,Yemen,11805,2143,,,348973,66318,,
2022-04,Yemen,23629,4294,,,338381,64403,,
2022-05,Yemen,23638,4298,,,349805,66619,,
2022-06,Yemen,11824,2149,,,338632,64470,,
2022-07,Yemen,11877,2151,,,350455,66621,,
2022-08,Yemen,11926,2155,,,352488,66737,,
2022-09,Yemen,11935,2157,,,341904,64666,,
2022-10,Yemen,11939,2158,,,353504,66893,,
2022-11,Yemen,11945,2159,,,342286,64766,,
2022-12,Yemen,11945,2159,,,353710,66929,,
2023-01,Yemen,11945,2159,,,11410,2159,,
2022-01,Zambia,304922,3915,,,8379492,55579,,
2022-02,Zambia,312707,3952,,,8337571,51788,,
2022-03,Zambia,316550,3966,,,9402895,56472,,
2022-04,Zambia,635608,7936,,,9191167,54715,,
2022-05,Zambia,642684,7970,,,9572294,56823,,
2022-06,Zambia,325498,4003,,,9353522,55322,,
2022-07,Zambia,329483,4015,,,9791589,57694,,
2022-08,Zambia,332822,4016,,,9916495,57753,,
2022-09,Zambia,333531,4017,,,9639824,55840,,
2022-10,Zambia,333681,4017,,,9971936,57634,,
2022-11,Zambia,333746,4019,,,9652518,55760,,
2022-12,Zambia,334425,4024,,,9979174,57679,,
2023-01,Zambia,334425,4024,,,322480,1865,,
2022-01,Zimbabwe,229460,5337,,,-1956882,41176,,
2022-02,Zimbabwe,235803,5393,,,-2161488,40229,,
2022-03,Zimbabwe,246182,5440,,,-2254271,45115,,
2022-04,Zimbabwe,494188,10920,,,-2131428,44681,,
2022-05,Zimbabwe,502456,10992,,,-2199622,46568,,
2022-06,Zimbabwe,255520,5553,,,-2079508,46013,,
2022-07,Zimbabwe,256376,5577,,,-2221881,48225,,
2022-08,Zimbabwe,256708,5593,,,-2332519,48714,,
2022-09,Zimbabwe,257409,5602,,,-2287506,47413,,
2022-10,Zimbabwe,257893,5606,,,-2351112,49221,,
2022-11,Zimbabwe,257893,5606,,,-2274064,47654,,
2022-12,Zimbabwe,259981,5637,,,-2303710,49827,,
2023-01,Zimbabwe,259981,5637,,,-74444,1613,,
